,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,9,9,9
Reserves,159,243,296,267,268
Borrowings,20,24,212,190,189
Other Liabilities,27,35,44,40,37
Total Liabilities,215,311,560,506,503
Fixed Assets,102,121,198,227,224
CWIP,3,0,8,1,17
Investments,0,0,0,0,0
Other Assets,110,191,354,277,262
Total Assets,215,311,560,506,503
