,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.04,0.04,0.09,0.09,0.09,1.11,3.01,3.01,3.01,3.01,3.01,3.01,3.01
Reserves,1.69,1.69,2.61,2.61,2.62,1.96,4.76,4.82,4.62,4.59,4.17,4.43,4.51
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.01,0.01,0.21,0.01,0.61,6.07,0.09,0.06,1.25,1.88,0.04,2.73,2.71
Total Liabilities,1.74,1.74,2.91,2.71,3.32,9.14,7.86,8.31,8.88,9.48,7.22,10.17,10.23
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.3,0.22,0.17,0.15,0.22,0.11,0.14,0.12
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,1.21,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.36,0.36,0.0,0.0,0.0
Other Assets,0.53,1.74,2.91,2.71,3.32,8.84,7.28,7.78,8.37,8.9,7.11,10.03,10.11
Total Assets,1.74,1.74,2.91,2.71,3.32,9.14,7.86,8.31,8.88,9.48,7.22,10.17,10.23
