,2006-03-01,2014-03-01,2015-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,291.0,127.0,128.0,79.0,120.0,115.0,84.0,69,136,237
Inventory Days,,,,,,,,188,11,9
Days Payable,,,,,,,,48,77,84
Cash Conversion Cycle,291.0,127.0,128.0,79.0,120.0,115.0,84.0,208,70,162
Working Capital Days,463.0,-27.0,-17.0,-108.0,29.0,55.0,2.0,-56,12,192
ROCE %,,,,,,,,-14,3,-26
