,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,11.23,10.93,11.06,10.47,12.55,13.81,17.07,17.14,18.92,20.83,20.02,20.76,20.2
Expenses,8.75,8.62,8.89,8.32,9.54,10.68,12.61,12.95,14.14,16.11,15.92,16.2,16.87
Operating Profit,2.48,2.31,2.17,2.15,3.01,3.13,4.46,4.19,4.78,4.72,4.1,4.56,3.33
OPM %,22.08,21.13,19.62,20.53,23.98,22.66,26.13,24.45,25.26,22.66,20.48,21.97,16.49
Other Income,0.08,0.18,0.35,0.25,0.33,0.23,0.08,0.15,0.15,0.13,0.02,0.23,0.46
Interest,0.07,0.07,0.07,0.06,0.06,0.12,0.15,0.13,0.13,0.15,0.09,0.09,0.11
Depreciation,0.23,0.24,0.25,0.25,0.26,0.29,0.36,0.41,0.39,0.43,0.44,0.47,0.4
Profit before tax,2.26,2.18,2.2,2.09,3.02,2.95,4.03,3.8,4.41,4.27,3.59,4.23,3.28
Tax %,27.88,19.72,20.45,25.36,24.83,25.08,25.81,23.95,27.44,25.29,27.02,25.3,24.7
Net Profit,1.63,1.75,1.76,1.56,2.27,2.21,2.99,2.9,3.19,3.2,2.62,3.16,2.48
EPS in Rs,3.23,3.47,3.49,3.09,4.49,4.38,5.92,5.74,6.32,6.34,5.19,6.26,4.91
