,Company_name,Sector,BSE,NSE,Market Cap,Current Price,High / Low,Stock P/E,Book Value,Dividend Yield,ROCE,ROE,Face Value,Price to Sales,Sales growth,Sales growth 3Years,Sales growth 5Years,Sales growth 7Years,Sales growth 10Years,Profit growth,Profit growth 3Years,Profit growth 5Years,Profit growth 7Years,Profit growth 10Years,EPS,EPS last year,Debt,Debt 3Years back,Debt 5Years back,Debt 7Years back,Debt 10Years back
0,CG-VAK Software & Exports Ltd,IT - Software,531489,,251,497, 715 / 315,21.9,117,0.2,31.6,25.1,10.0,3.07,22.2,25.1,20.7,11.8,12.8,1.51,45.5,53.2,36.6,25.1,22.7,23.6,3.59,3.29,0.0,0.07,0.67
