,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,70.93,73.98,74.97,74.97,74.97,74.97,74.97
DIIs,0.0,1.05,1.05,1.05,0.0,0.0,0.0
Public,29.08,24.97,23.98,23.97,25.03,25.03,25.03
No. of Shareholders,759.0,695.0,641.0,596.0,549.0,542.0,520.0
