,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,21.64,27.24,33.95,34.71,37.56,36.34,34.72,33.58,40.81,39.94,42.96,40.28,45.41
Expenses,20.83,25.99,31.65,32.71,35.68,34.38,33.39,33.12,40.07,39.78,40.7,38.87,43.46
Operating Profit,0.81,1.25,2.3,2.0,1.88,1.96,1.33,0.46,0.74,0.16,2.26,1.41,1.95
OPM %,3.74,4.59,6.77,5.76,5.01,5.39,3.83,1.37,1.81,0.4,5.26,3.5,4.29
Other Income,0.04,0.02,0.34,0.09,0.01,0.52,0.2,0.16,0.21,0.58,0.02,0.05,0.12
Interest,0.19,0.35,0.46,0.27,0.33,0.47,0.39,0.29,0.54,0.23,0.4,0.44,0.5
Depreciation,0.18,0.13,0.13,0.09,0.1,0.13,0.14,0.08,0.11,0.11,0.11,0.12,0.24
Profit before tax,0.48,0.79,2.05,1.73,1.46,1.88,1.0,0.25,0.3,0.4,1.77,0.9,1.33
Tax %,0.0,-69.62,-21.95,3.47,1.37,5.32,44.0,8.0,-6.67,-22.5,20.34,20.0,6.77
Net Profit,0.47,1.34,2.49,1.68,1.44,1.78,0.56,0.23,0.32,0.51,1.41,0.72,1.23
EPS in Rs,0.49,1.38,2.57,1.73,1.49,1.84,0.58,0.24,0.33,0.53,1.46,0.74,1.27
