,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,67.77,67.77,70.77,71.06,73.02,72.94,73.19,73.19
FIIs,0.0,1.31,1.8,2.05,1.68,3.13,2.43,2.56
DIIs,3.7,2.31,0.24,0.05,0.02,0.01,0.04,0.05
Government,0.0,0.0,0.92,0.92,0.92,0.0,0.0,0.0
Public,28.53,28.61,26.26,25.91,22.4,22.13,23.09,22.95
Others,0.0,0.0,0.0,0.0,1.96,1.79,1.25,1.25
No. of Shareholders,78176.0,108939.0,106487.0,151342.0,545847.0,1735241.0,1915809.0,2004436.0
