,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,73.02,73.02,73.02,73.02,72.94,72.94,72.94,72.94,72.94,73.19,73.19,73.19
FIIs,1.61,1.68,1.6,2.14,2.48,3.13,3.17,2.59,2.36,2.43,2.47,2.56
DIIs,0.01,0.02,0.01,0.01,0.02,0.01,0.05,0.05,0.04,0.04,0.05,0.05
Government,0.92,0.92,0.92,0.92,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,22.48,22.4,22.48,21.99,20.87,22.13,22.05,22.65,22.9,23.09,23.03,22.95
Others,1.96,1.96,1.96,1.92,1.82,1.79,1.79,1.76,1.76,1.25,1.25,1.25
No. of Shareholders,339400.0,545847.0,639065.0,875175.0,1561150.0,1735241.0,1814058.0,1878778.0,1914284.0,1915809.0,1918108.0,2004436.0
