,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,306,311,311,509,509,498,498,498,498,510,510,510,510
Reserves,342,395,574,947,1927,2259,2228,2475,2523,2819,3335,3683,3641
Borrowings,2284,2240,1862,2580,3503,2849,2798,2436,1991,1562,1597,1442,1664
Other Liabilities,335,341,434,472,591,578,639,747,764,881,1048,1194,1215
Total Liabilities,3266,3287,3181,4507,6529,6184,6163,6156,5776,5772,6489,6829,7030
Fixed Assets,2148,1968,1796,2864,4693,4345,3902,3717,3681,3791,3713,4094,4426
CWIP,6,28,36,222,62,123,177,132,145,64,83,368,300
Investments,56,64,115,31,72,105,115,198,128,1,2,0,0
Other Assets,1057,1227,1234,1390,1702,1611,1969,2109,1822,1915,2691,2366,2303
Total Assets,3266,3287,3181,4507,6529,6184,6163,6156,5776,5772,6489,6829,7030
