,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.86,0.86,0.86,0.86,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87
Reserves,1.21,1.38,1.6800000000000002,1.74,1.93,2.14,2.5700000000000003,3.01,3.47,3.85,4.77,4.94,5.03
Borrowings,2.98,3.03,3.9,4.53,4.71,0.68,0.48,0.47,0.39,1.57,0.77,0.46,0.0
Other Liabilities,3.28,4.05,3.77,3.42,2.62,9.39,7.81,6.49,6.66,5.04,5.59,4.23,5.79
Total Liabilities,8.33,9.32,10.21,10.55,10.13,13.08,11.73,10.84,11.39,11.33,12.0,10.5,11.69
Fixed Assets,2.06,2.2,2.35,2.14,2.16,1.94,1.82,1.79,2.23,1.9,1.71,1.5,1.42
CWIP,0.0,0.0,0.22,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.46,0.35,0.36,0.21,0.18,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,5.8100000000000005,6.77,7.28,8.08,7.79,11.1,9.91,9.05,9.16,9.43,10.29,9.0,10.27
Total Assets,8.33,9.32,10.21,10.55,10.13,13.08,11.73,10.84,11.39,11.33,12.0,10.5,11.69
