,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,325.0,341.0,411.0,358.0,376.0,380.0,452.0,514.0,399.0,429.0,459.0,421.0,428.0
Expenses,274.0,266.0,336.0,279.0,338.0,334.0,396.0,440.0,392.0,408.0,414.0,369.0,380.0
Operating Profit,50.0,75.0,76.0,79.0,38.0,46.0,55.0,74.0,7.0,21.0,45.0,51.0,48.0
OPM %,16.0,22.0,18.0,22.0,10.0,12.0,12.0,14.0,2.0,5.0,10.0,12.0,11.0
Other Income,7.0,6.0,6.0,4.0,8.0,7.0,8.0,4.0,-10.0,15.0,6.0,6.0,8.0
Interest,17.0,17.0,18.0,14.0,17.0,16.0,17.0,18.0,19.0,15.0,15.0,16.0,18.0
Depreciation,17.0,13.0,16.0,14.0,16.0,16.0,16.0,17.0,17.0,18.0,17.0,18.0,18.0
Profit before tax,24.0,52.0,48.0,54.0,13.0,21.0,30.0,44.0,-39.0,3.0,20.0,23.0,20.0
Tax %,34.0,37.0,26.0,35.0,17.0,34.0,42.0,36.0,31.0,83.0,22.0,36.0,41.0
Net Profit,16.0,33.0,35.0,35.0,11.0,14.0,17.0,28.0,-27.0,1.0,16.0,15.0,12.0
EPS in Rs,5.86,12.25,13.25,13.14,4.15,5.28,6.36,10.22,-9.86,0.19,5.68,5.34,4.29
