,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,61.71,62.04,61.98,61.98,58.25,58.16,57.9,44.0,43.46,42.36,41.27,39.39
FIIs,3.71,3.71,3.73,3.71,3.89,4.11,3.83,4.33,4.05,4.0,3.95,3.91
DIIs,7.42,7.42,7.42,7.42,7.81,5.9,5.3,5.25,5.17,5.14,5.6,5.5
Public,27.16,26.83,26.87,26.89,30.05,31.83,32.97,46.41,47.32,48.5,49.17,51.19
No. of Shareholders,17658.0,18992.0,21449.0,21648.0,23598.0,25614.0,26082.0,28396.0,27805.0,27815.0,28089.0,30725.0
