,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,42.83,42.83,42.83,42.83,42.83,36.62,36.62,36.62,36.62
Public,57.17,57.17,57.17,57.17,57.17,63.38,63.38,63.39,63.38
No. of Shareholders,12699.0,12678.0,12676.0,12670.0,12675.0,12660.0,12647.0,12625.0,12614.0
