,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,35.79,35.76,35.73,35.7,35.67,35.26,35.24,35.21,35.19,35.17,35.15,35.13
FIIs,39.05,38.32,36.15,35.55,35.36,34.27,30.43,28.2,27.95,26.87,25.69,26.22
DIIs,13.54,14.39,16.5,16.9,17.22,18.05,20.73,23.61,23.73,25.68,26.86,27.03
Government,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
Public,11.45,11.36,11.44,11.67,11.58,12.25,13.43,12.81,12.93,12.07,12.11,11.44
Others,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No. of Shareholders,504568.0,530921.0,545613.0,590450.0,609640.0,731453.0,889606.0,973207.0,992238.0,936534.0,929827.0,885590.0
