,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,1.0,58,98,76
Inventory Days,,36,24,222
Days Payable,,88,58,185
Cash Conversion Cycle,1.0,6,64,114
Working Capital Days,-26.0,-264,7,19
ROCE %,,-2,-2,-9
