,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,27.62,42.28,41.88,40.08,40.6,38.54,38.55,39.64,39.6
FIIs,0.0,0.0,22.82,21.22,18.95,17.32,14.95,14.21,17.24
DIIs,0.0,0.0,26.01,0.0,0.54,0.49,0.0,0.0,1.06
Public,72.38,57.72,9.28,38.69,39.92,43.64,46.51,46.13,42.1
No. of Shareholders,653.0,589.0,751.0,1004.0,1059.0,1369.0,4224.0,4715.0,6817.0
