,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.88,1.47,1.25,2.14,-0.2,-0.41,-0.21,-0.04,-0.12,-0.09,-0.17,0.02
Cash from Investing Activity,-1.07,-1.33,-1.37,-2.21,0.22,0.35,0.33,-0.02,0.12,0.09,0.18,0.01
Cash from Financing Activity,0.04,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Cash Flow,-0.15,0.12,-0.12,-0.08,0.02,-0.06,0.11,-0.06,0.0,0.0,0.0,0.03
