,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-1,3,5,-1,3,-9
Cash from Investing Activity,-2,0,-2,-1,-1,2,-3
Cash from Financing Activity,2,1,-2,-4,3,-4,12
Net Cash Flow,0,0,0,0,0,0,1
