,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,21,21,21,21,21,21,21,21,21,21,42,53,47
Reserves,1128,1215,1431,1054,1168,1317,1499,1623,1699,2064,8034,8494,7283
Borrowings,733,551,634,641,838,662,586,592,605,1180,1409,998,1672
Other Liabilities,261,280,343,358,410,441,515,719,1720,1077,2121,1743,1831
Total Liabilities,2142,2066,2430,2073,2436,2440,2620,2955,4045,4342,11605,11288,10832
Fixed Assets,888,942,1088,772,936,949,919,1033,1733,1578,2176,2812,2903
CWIP,0,4,2,4,14,32,1,5,5,3,9,13,21
Investments,6,8,7,9,10,5,11,15,10,5,2482,2753,3289
Other Assets,1247,1113,1332,1289,1476,1454,1689,1902,2297,2756,6938,5710,4619
Total Assets,2142,2066,2430,2073,2436,2440,2620,2955,4045,4342,11605,11288,10832
