,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,41.9,63.73,73.04,73.04,73.04,73.04,73.04,73.04
Public,58.1,36.27,26.96,26.96,26.96,26.96,26.96,26.96
No. of Shareholders,811.0,459.0,629.0,656.0,793.0,1185.0,1324.0,1342.0
