,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-5,-453,30,-69,-313,-21
Cash from Investing Activity,-21,-29,25,-87,-110,-19
Cash from Financing Activity,-6,490,-17,231,480,80
Net Cash Flow,-32,8,38,74,56,41
