,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,4.0,0,1,8,6,10
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,4.0,0,1,8,6,10
Working Capital Days,1176.0,-69,-101,-65,-73,-79
ROCE %,,5,6,5,3,-0
