,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,,,,17,14,13,12,12,9,0,14
Cash from Investing Activity,0,,,,-7,-13,-3,-37,6,-25,-19,-39
Cash from Financing Activity,0,,,,-5,-8,-10,27,-9,6,18,33
Net Cash Flow,0,,,,5,-8,0,2,8,-10,-1,8
