,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,71,96,96,98,103,81,81,81,81,81,81,81,81
Reserves,254,287,279,311,357,381,402,412,46,22,22,-6,-15
Borrowings,115,17,135,142,109,150,270,310,269,245,210,183,169
Other Liabilities,91,147,70,98,104,146,187,200,200,165,164,118,132
Total Liabilities,531,548,581,649,673,758,941,1003,597,513,477,376,368
Fixed Assets,127,107,98,123,108,119,248,244,260,238,215,191,178
CWIP,149,149,161,147,151,170,165,240,94,92,92,92,94
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,255,292,322,380,414,469,528,519,243,183,170,94,96
Total Assets,531,548,581,649,673,758,941,1003,597,513,477,376,368
