,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,28,28,28,28,28,28,28,28,27,31,31,31,31
Reserves,207,207,185,180,181,166,177,207,198,446,489,590,631
Borrowings,54,59,44,49,26,29,20,29,29,17,96,143,249
Other Liabilities,84,98,73,48,38,71,56,41,92,93,112,299,155
Total Liabilities,373,392,330,306,273,294,281,305,346,586,728,1063,1066
Fixed Assets,162,159,151,145,146,148,152,162,155,167,196,282,289
CWIP,15,8,7,8,8,8,2,6,12,11,44,63,70
Investments,25,25,0,0,0,0,0,0,0,0,62,34,45
Other Assets,170,199,171,152,119,138,127,137,179,409,425,683,662
Total Assets,373,392,330,306,273,294,281,305,346,586,728,1063,1066
