,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,50.25,50.25,50.25,50.25,50.26,47.47,47.18,47.18,46.63,39.14,39.14
FIIs,3.02,1.9,1.91,2.9,6.19,2.3,3.18,3.79,2.51,4.52,8.81
DIIs,24.14,24.87,23.03,23.81,23.46,27.26,27.74,28.31,27.57,28.02,24.06
Public,22.58,22.98,24.81,23.04,20.1,22.98,21.9,20.72,23.28,28.32,27.98
No. of Shareholders,107627.0,103728.0,126151.0,126556.0,160523.0,174318.0,184107.0,184134.0,205430.0,211227.0,275168.0
