,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,5.41,6.6,4.81,3.2,7.49,7.12,6.85,5.57,8.04,14.14,9.94,9.85,8.39
Expenses,4.29,5.74,4.58,3.01,6.32,6.15,6.29,5.32,7.08,13.14,9.09,8.97,7.8
Operating Profit,1.12,0.86,0.23,0.19,1.17,0.97,0.56,0.25,0.96,1.0,0.85,0.88,0.59
OPM %,20.7,13.03,4.78,5.94,15.62,13.62,8.18,4.49,11.94,7.07,8.55,8.93,7.03
Other Income,0.15,0.27,0.13,0.11,0.04,0.05,0.28,0.21,0.03,0.24,0.26,0.18,0.23
Interest,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.01,0.01,0.01
Depreciation,0.46,0.46,0.46,0.4,0.4,0.4,0.4,0.38,0.38,0.38,0.39,0.37,0.37
Profit before tax,0.8,0.66,-0.11,-0.11,0.8,0.61,0.43,0.07,0.59,0.82,0.71,0.68,0.44
Tax %,25.0,28.79,36.36,81.82,25.0,34.43,11.63,-14.29,22.03,31.71,25.35,22.06,18.18
Net Profit,0.6,0.47,-0.05,-0.02,0.6,0.4,0.38,0.07,0.46,0.56,0.54,0.53,0.36
EPS in Rs,1.22,0.95,-0.1,-0.04,1.22,0.81,0.77,0.14,0.93,1.14,1.1,1.08,0.73
