,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,183.75,213.58,218.68,231.91,230.92,350.52,364.67,328.81,311.95,222.97,226.09,214.28,198.04
Expenses,155.04,173.94,180.03,199.39,202.5,247.82,297.9,273.65,279.37,194.98,215.39,206.53,195.46
Operating Profit,28.71,39.64,38.65,32.52,28.42,102.7,66.77,55.16,32.58,27.99,10.7,7.75,2.58
OPM %,15.62,18.56,17.67,14.02,12.31,29.3,18.31,16.78,10.44,12.55,4.73,3.62,1.3
Other Income,0.97,2.9,1.12,4.01,2.28,8.13,1.22,2.62,5.75,1.91,2.59,9.38,7.42
Interest,0.7,0.49,0.43,0.6,0.47,0.43,0.44,0.5,0.92,0.36,0.39,0.58,0.26
Depreciation,6.76,6.83,6.95,7.21,7.5,8.21,7.74,7.77,7.91,7.85,7.84,8.84,7.78
Profit before tax,22.22,35.22,32.39,28.72,22.73,102.19,59.81,49.51,29.5,21.69,5.06,7.71,1.96
Tax %,25.2,25.78,37.94,25.42,24.59,23.82,25.11,25.19,25.29,13.88,57.31,23.74,8.67
Net Profit,16.61,26.15,20.1,21.43,17.14,77.85,44.79,37.05,22.04,18.68,2.16,5.88,1.79
EPS in Rs,13.21,20.8,15.99,17.05,13.63,61.93,35.63,29.47,17.53,14.86,1.72,4.68,1.42
