,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,59.36,63.51,71.51,70.61,70.5,66.43,69.44,63.59,57.9,57.13,55.31,57.7,53.45
Expenses,54.09,58.37,67.26,65.79,66.92,62.35,65.82,60.29,56.34,58.19,54.27,58.11,50.92
Operating Profit,5.27,5.14,4.25,4.82,3.58,4.08,3.62,3.3,1.56,-1.06,1.04,-0.41,2.53
OPM %,8.88,8.09,5.94,6.83,5.08,6.14,5.21,5.19,2.69,-1.86,1.88,-0.71,4.73
Other Income,0.28,0.92,1.67,0.48,1.57,2.09,1.75,0.99,0.94,0.98,0.58,0.54,1.12
Interest,1.47,1.3,1.45,1.33,1.01,1.75,0.73,0.9,0.57,0.94,0.88,1.07,0.88
Depreciation,0.93,0.92,0.89,0.95,0.93,1.03,0.96,0.99,0.7,1.02,1.0,1.04,0.78
Profit before tax,3.15,3.84,3.58,3.02,3.21,3.39,3.68,2.4,1.23,-2.04,-0.26,-1.98,1.99
Tax %,28.57,22.14,42.46,30.13,28.04,28.32,41.58,27.92,15.45,26.96,-46.15,2.02,3.52
Net Profit,2.87,3.53,1.8,2.16,2.34,2.58,2.13,2.63,2.15,0.47,0.13,-1.82,2.19
EPS in Rs,2.87,3.53,1.8,2.16,2.34,2.58,2.13,2.63,2.15,0.47,0.13,-1.82,2.19
