,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,50.8,45.26,46.82,47.17,47.63,48.37,48.46,47.83
Public,49.2,54.74,53.18,52.83,52.37,51.63,51.54,52.19
No. of Shareholders,4148.0,3724.0,3436.0,3194.0,3584.0,4249.0,4121.0,3973.0
