,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,562,562,562,562,562,642,642,642,642,642,642,642,642
Reserves,601,664,787,875,1180,1777,1297,1424,1473,1477,1622,1800,1833
Borrowings,760,1587,3895,5110,6845,8123,10229,10918,9275,9174,7121,5122,4813
Other Liabilities,32,86,170,202,235,209,147,208,252,238,131,70,73
Total Liabilities,1956,2899,5414,6750,8823,10752,12315,13193,11642,11532,9516,7634,7361
Fixed Assets,26,22,24,22,18,15,14,12,22,16,12,30,28
CWIP,0,1,1,0,0,0,0,0,0,0,0,0,0
Investments,421,544,401,340,235,114,63,96,356,373,350,91,88
Other Assets,1509,2332,4987,6388,8570,10623,12238,13085,11264,11142,9155,7513,7245
Total Assets,1956,2899,5414,6750,8823,10752,12315,13193,11642,11532,9516,7634,7361
