,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,82.0,92,108,94,92,68,98,105,78
Inventory Days,78.0,160,176,220,318,185,161,396,274
Days Payable,71.0,107,93,146,95,60,72,101,38
Cash Conversion Cycle,88.0,145,191,168,315,193,187,400,314
Working Capital Days,53.0,104,162,168,230,173,173,266,243
ROCE %,,12,15,13,10,17,11,10,6
