,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,11,-9,1,-9,-25,-9,56,2,-44
Cash from Investing Activity,-17,-14,-12,-24,-10,-14,-6,-16,-24
Cash from Financing Activity,6,22,10,35,30,17,-38,5,70
Net Cash Flow,0,-2,0,2,-4,-7,11,-8,2
