,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,32.0,19,16,27,10,39,25,18,24,42,19
Inventory Days,40.0,62,70,57,83,69,75,79,48,80,91
Days Payable,6.0,6,39,22,23,12,6,8,10,8,6
Cash Conversion Cycle,65.0,75,47,62,70,97,94,89,62,114,104
Working Capital Days,64.0,69,47,54,60,89,89,86,60,104,106
ROCE %,,10,14,13,12,11,8,8,29,23,19
