,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1.46,-1.0,0.21,-1.66
Cash from Investing Activity,-0.02,0.0,0.0,-0.03
Cash from Financing Activity,1.51,0.98,-0.22,1.6800000000000002
Net Cash Flow,0.03,-0.02,-0.01,0.0
