,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,159.66,241.96,253.64,292.65
Inventory Days,56.13,83.17,93.82,44.74
Days Payable,49.48,33.11,26.34,60.49
Cash Conversion Cycle,166.31,292.03,321.13,276.89
Working Capital Days,210.39,346.66,360.44,333.57
ROCE %,,4.87,4.3,17.17
