,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,50.74,50.74,50.72,50.72,50.72,50.6,50.6,50.52,50.44,50.42,50.39,50.3
FIIs,0.2,0.73,1.17,1.85,3.2,5.22,6.32,7.47,10.27,10.67,10.63,10.5
DIIs,0.33,0.03,0.03,0.03,0.03,0.18,0.18,0.24,0.03,0.03,0.03,0.03
Government,0.24,0.24,0.24,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,48.49,48.26,47.84,47.12,46.05,44.0,42.89,41.77,39.27,38.87,38.94,39.17
No. of Shareholders,24006.0,23877.0,26966.0,28434.0,25659.0,24947.0,24569.0,23383.0,21946.0,21255.0,20538.0,19404.0
