,2009-03-01,2010-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,15,15,15,15,15,15,16,16,16,16,16,16,16
Reserves,137,159,279,304,331,323,382,436,437,493,527,566,572
Borrowings,189,128,243,301,256,198,84,90,79,8,55,113,54
Other Liabilities,111,136,290,330,324,309,320,361,317,413,461,437,401
Total Liabilities,451,438,827,950,927,846,802,902,849,930,1058,1132,1042
Fixed Assets,235,220,282,321,350,345,341,337,359,355,398,388,352
CWIP,7,6,61,32,9,18,21,26,21,13,19,26,46
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,210,211,485,597,567,483,441,539,469,561,641,718,643
Total Assets,451,438,827,950,927,846,802,902,849,930,1058,1132,1042
