,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
Reserves,20.39,22.39,25.03,24.65,26.53,28.51,31.08,35.8,37.89,40.01,41.84,43.28,44.03
Borrowings,128.35,147.2,141.07,124.7,106.74,103.65,96.65,87.92,73.54,62.63,59.71,49.07,48.48
Other Liabilities,4.68,3.64,2.23,6.16,3.98,4.14,2.97,11.12,5.1,2.4,2.09,1.46,1.43
Total Liabilities,160.42,180.23,175.33,162.51,144.25,143.3,137.7,141.84,123.53,112.04,110.64,100.81,100.94
Fixed Assets,0.84,0.74,0.7000000000000001,0.6000000000000001,0.54,0.5,1.02,2.2,2.18,1.96,1.65,1.4,1.2
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.09,0.09,0.09,0.09,0.03,0.03,0.02,0.02,0.01,0.02,0.02,0.03,0.03
Other Assets,159.49,179.4,174.54,161.82,143.68,142.77,136.66,139.62,121.34,110.06,108.97,99.38,99.71
Total Assets,160.42,180.23,175.33,162.51,144.25,143.3,137.7,141.84,123.53,112.04,110.64,100.81,100.94
