,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.11,3.37,3.22,2.97,3.2,3.17,3.07,2.78,2.66,2.68,3.08,2.72,2.73
Expenses,1.22,1.51,1.26,1.19,1.37,1.36,1.21,0.89,0.82,1.1,1.29,1.18,1.22
Operating Profit,1.89,1.86,1.96,1.78,1.83,1.81,1.86,1.89,1.84,1.58,1.79,1.54,1.51
OPM %,60.77,55.19,60.87,59.93,57.19,57.1,60.59,67.99,69.17,58.96,58.12,56.62,55.31
Other Income,0.16,0.16,0.15,0.15,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,1.27,1.27,1.24,1.27,1.26,1.19,1.16,1.17,1.16,1.15,1.04,0.94,0.95
Depreciation,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.14,0.12,0.12
Profit before tax,0.65,0.62,0.74,0.54,0.56,0.51,0.58,0.6,0.57,0.31,0.61,0.48,0.44
Tax %,18.46,19.35,22.97,18.52,19.64,19.61,15.52,21.67,22.81,12.9,60.66,22.92,20.45
Net Profit,0.52,0.51,0.58,0.44,0.46,0.41,0.48,0.46,0.44,0.27,0.24,0.38,0.36
EPS in Rs,0.74,0.73,0.83,0.63,0.66,0.59,0.69,0.66,0.63,0.39,0.34,0.54,0.51
