,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35
Public,28.65,28.65,28.65,28.65,28.65,28.65,28.66,28.65
No. of Shareholders,7623.0,6422.0,6463.0,6589.0,6304.0,6181.0,5955.0,6074.0
