,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.99,4.89,4.89,2.01
Reserves,6.67,35.29,43.57,48.74
Borrowings,0.0,1.7000000000000002,17.68,26.38
Other Liabilities,26.83,11.47,20.32,27.88
Total Liabilities,37.49,53.35,86.46,109.9
Fixed Assets,0.06,4.46,57.5,1.03
CWIP,0.0,0.0,0.0,0.0
Investments,0.0,8.99,0.0,62.64
Other Assets,37.43,39.9,28.96,46.23
Total Assets,37.49,53.35,86.46,109.9
