,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3.1,-8.85,44.84
Cash from Investing Activity,-0.05,-13.5,-44.24
Cash from Financing Activity,-0.7000000000000001,20.26,0.0
Net Cash Flow,2.35,-2.09,0.6000000000000001
