,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,44.51,51.27,58.29,49.25,50.4,66.27,66.72,73.3,61.98,69.43,77.98,75.7,71.72
Expenses,37.3,43.3,50.4,43.51,43.78,52.82,59.56,59.39,56.71,60.68,65.3,61.19,58.22
Operating Profit,7.21,7.97,7.89,5.74,6.62,13.45,7.16,13.91,5.27,8.75,12.68,14.51,13.5
OPM %,16.2,15.55,13.54,11.65,13.13,20.3,10.73,18.98,8.5,12.6,16.26,19.17,18.82
Other Income,6.08,0.01,0.0,0.08,0.18,0.07,0.05,0.54,0.04,0.03,0.24,0.06,0.64
Interest,0.04,0.06,0.04,0.02,0.01,0.02,0.03,0.04,0.05,0.02,0.02,0.04,0.04
Depreciation,2.25,2.18,2.17,2.12,2.15,2.16,2.13,2.18,2.24,2.25,2.06,2.22,2.32
Profit before tax,11.0,5.74,5.68,3.68,4.64,11.34,5.05,12.23,3.02,6.51,10.84,12.31,11.78
Tax %,27.45,9.76,3.52,5.71,21.34,11.11,12.87,19.22,11.92,16.59,12.36,18.44,15.62
Net Profit,7.98,5.18,5.48,3.47,3.65,10.08,4.4,9.88,2.66,5.43,9.5,10.04,9.94
EPS in Rs,5.4,3.51,3.71,2.35,2.47,6.83,2.98,6.69,1.8,3.68,6.43,6.8,6.73
