,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,14.18,16.27,20.78,10.83,23.57,32.28,27.53,42.32,45.39,45.94,50.39,51.94,53.02
Expenses,23.83,25.51,26.32,17.47,26.2,29.14,28.03,37.5,40.38,41.05,43.63,42.88,44.4
Operating Profit,-9.65,-9.24,-5.54,-6.64,-2.63,3.14,-0.5,4.82,5.01,4.89,6.76,9.06,8.62
OPM %,-68.05,-56.79,-26.66,-61.31,-11.16,9.73,-1.82,11.39,11.04,10.64,13.42,17.44,16.26
Other Income,0.56,0.93,0.84,0.63,0.74,0.46,0.47,0.31,0.8,1.02,0.72,0.61,0.83
Interest,0.05,0.05,0.04,0.04,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Depreciation,2.55,2.33,1.96,1.84,1.74,1.39,1.29,1.25,1.28,1.52,1.93,1.77,1.85
Profit before tax,-11.69,-10.69,-6.7,-7.89,-3.67,2.2,-1.33,3.87,4.52,4.38,5.54,7.89,7.59
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.77,26.24,25.82
Net Profit,-11.69,-10.7,-6.71,-7.89,-3.67,2.2,-1.33,3.87,4.52,4.38,15.61,5.81,5.63
EPS in Rs,-14.62,-13.38,-8.39,-9.87,-4.59,2.75,-1.66,4.84,5.65,5.48,19.53,7.27,7.04
