,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.05,6.51,4.88,3.25,7.34,5.31,5.31,2.83,2.61,1.5,0.27,0.36,0.09
Expenses,6.69,6.34,4.79,3.11,7.17,5.16,5.12,2.64,2.38,1.17,4.16,1.21,0.33
Operating Profit,0.36,0.17,0.09,0.14,0.17,0.15,0.19,0.19,0.23,0.33,-3.89,-0.85,-0.24
OPM %,5.11,2.61,1.84,4.31,2.32,2.82,3.58,6.71,8.81,22.0,-1440.74,-236.11,-266.67
Other Income,0.04,0.0,0.12,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0
Interest,0.05,0.06,0.09,0.06,0.07,0.06,0.09,0.09,0.12,0.15,0.27,0.12,0.16
Depreciation,0.09,0.09,0.09,0.08,0.09,0.09,0.08,0.09,0.09,0.09,0.08,0.09,0.09
Profit before tax,0.26,0.02,0.03,0.02,0.01,0.01,0.02,0.01,0.02,0.1,-4.24,-1.06,-0.49
Tax %,26.92,100.0,-166.67,0.0,0.0,0.0,-50.0,100.0,50.0,30.0,1.18,0.0,0.0
Net Profit,0.19,0.01,0.08,0.01,0.01,0.01,0.02,0.01,0.02,0.08,-4.19,-1.05,-0.49
EPS in Rs,0.19,0.01,0.08,0.01,0.01,0.01,0.02,0.01,0.02,0.08,-4.19,-1.05,-0.49
