,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.42,-2.22,0.33,2.47,-1.08,-1.02,0.22,0.8300000000000001,-0.14,-5.57
Cash from Investing Activity,-3.34,-0.5,-2.15,-1.88,-1.11,0.21,0.19,0.0,-0.05,3.67
Cash from Financing Activity,3.84,2.84,3.82,-2.56,2.08,0.6900000000000001,-0.4,-0.61,0.03,2.53
Net Cash Flow,0.08,0.12,2.01,-1.97,-0.11,-0.12,0.01,0.22,-0.16,0.62
