,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,176.51,192.52,137.76,101.64,220.48,505.7,166.87,188.53,485.15
Inventory Days,,37.83,46.09,38.38,24.7,129.28,178.63,98.53,113.61,181.69
Days Payable,,84.35,169.56,149.24,81.13,138.98,239.36,94.86,127.1,139.3
Cash Conversion Cycle,,129.99,69.05,26.9,45.2,210.78,444.97,170.54,175.03,527.54
Working Capital Days,,127.28,102.2,50.89,47.05,198.04,497.92,182.87,184.05,658.52
ROCE %,,9.32,10.63,19.55,18.55,2.48,3.65,2.08,1.91,-18.24
