,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2020-06-01
Promoters,48.03,48.03,48.04,40.29,40.43,40.43
DIIs,3.54,3.54,3.54,0.0,0.0,0.0
Public,48.43,48.43,48.42,59.71,59.57,59.57
No. of Shareholders,5536.0,5531.0,5388.0,5302.0,5255.0,5289.0
