,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79
Reserves,11.83,13.62,15.34,16.49,20.34,22.61,24.35,26.83,29.53,30.85,32.89,36.38,37.8
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,2.67,2.83,2.9,3.05,2.18,2.11,2.53,2.32,2.61,2.68,2.29,2.38,2.74
Total Liabilities,18.29,20.24,22.03,23.33,26.31,28.51,30.67,32.94,35.93,37.32,38.97,42.55,44.33
Fixed Assets,1.89,1.84,1.78,1.72,1.66,1.61,1.56,1.47,1.42,1.37,1.33,1.28,1.26
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,12.31,13.91,15.42,15.15,17.72,19.2,20.85,28.03,31.36,33.39,26.64,38.12,40.13
Other Assets,4.09,4.49,4.83,6.46,6.93,7.7,8.26,3.44,3.15,2.56,11.0,3.15,2.94
Total Assets,18.29,20.24,22.03,23.33,26.31,28.51,30.67,32.94,35.93,37.32,38.97,42.55,44.33
