,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.22,2.25,3.14,1.47,1.42,6.62,7.1,2.5,1.38,3.01,6.32,3.24,2.04
Expenses,1.11,2.26,2.93,1.38,1.23,6.51,6.7,2.47,1.28,2.79,6.1,3.07,1.84
Operating Profit,0.11,-0.01,0.21,0.09,0.19,0.11,0.4,0.03,0.1,0.22,0.22,0.17,0.2
OPM %,9.02,-0.44,6.69,6.12,13.38,1.66,5.63,1.2,7.25,7.31,3.48,5.25,9.8
Other Income,0.04,-0.03,0.12,0.03,0.0,0.04,0.08,0.17,0.15,0.0,0.01,0.06,0.03
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.14,0.14,0.14,0.11,0.12,0.13,0.36,0.11,0.11,0.17,0.22,0.2,0.2
Profit before tax,0.01,-0.18,0.19,0.01,0.07,0.02,0.12,0.09,0.14,0.05,0.01,0.03,0.03
Tax %,0.0,27.78,5.26,0.0,42.86,-200.0,33.33,11.11,14.29,60.0,-400.0,0.0,0.0
Net Profit,0.0,-0.13,0.17,0.0,0.04,0.07,0.07,0.08,0.12,0.02,0.04,0.04,0.02
EPS in Rs,0.0,-0.31,0.4,0.0,0.1,0.17,0.17,0.19,0.29,0.05,0.1,0.1,0.05
