,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.43,72.43,73.11,73.39,59.21,59.21,59.21,59.21
Public,27.57,27.57,26.89,26.61,40.79,40.79,40.8,40.78
No. of Shareholders,497.0,497.0,222.0,208.0,203.0,267.0,904.0,879.0
