,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1158.0,1162.0,1197.0,1194.0,1354.0,1356.0,1395.0,1543.0,1770.0,1613.0,1566.0,1910.0,2117.0
Expenses,878.0,887.0,970.0,945.0,1063.0,1060.0,1090.0,1198.0,1338.0,1198.0,1223.0,1443.0,1566.0
Operating Profit,280.0,275.0,227.0,249.0,292.0,296.0,305.0,346.0,432.0,415.0,343.0,468.0,551.0
OPM %,24.0,24.0,19.0,21.0,22.0,22.0,22.0,22.0,24.0,26.0,22.0,24.0,26.0
Other Income,34.0,39.0,44.0,31.0,28.0,26.0,21.0,28.0,33.0,51.0,51.0,52.0,49.0
Interest,8.0,7.0,4.0,3.0,3.0,3.0,3.0,4.0,11.0,9.0,3.0,4.0,8.0
Depreciation,43.0,44.0,45.0,49.0,49.0,50.0,54.0,56.0,56.0,57.0,58.0,70.0,80.0
Profit before tax,263.0,264.0,222.0,228.0,267.0,269.0,269.0,314.0,398.0,400.0,332.0,445.0,512.0
Tax %,17.0,26.0,19.0,18.0,14.0,17.0,24.0,16.0,16.0,12.0,16.0,14.0,6.0
Net Profit,218.0,195.0,180.0,187.0,230.0,223.0,204.0,262.0,335.0,352.0,281.0,383.0,480.0
EPS in Rs,14.34,12.88,11.85,12.34,15.13,14.67,13.47,17.3,22.07,23.19,18.49,25.24,31.67
