,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,93.0,97.0,101.0,105.0,110.0,108.0,111.0,116.0,115.0,110.0,115.0,123.0,122.0
Expenses,77.0,78.0,84.0,83.0,84.0,89.0,92.0,96.0,96.0,98.0,98.0,103.0,103.0
Operating Profit,16.0,18.0,17.0,22.0,26.0,20.0,18.0,20.0,19.0,12.0,17.0,20.0,18.0
OPM %,17.0,19.0,17.0,21.0,24.0,18.0,17.0,17.0,16.0,11.0,15.0,17.0,15.0
Other Income,5.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,10.0,6.0,7.0,6.0
Interest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
Depreciation,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0
Profit before tax,13.0,14.0,14.0,19.0,22.0,15.0,16.0,15.0,14.0,14.0,14.0,18.0,16.0
Tax %,24.0,24.0,25.0,26.0,25.0,26.0,26.0,21.0,14.0,15.0,16.0,23.0,24.0
Net Profit,10.0,11.0,10.0,14.0,17.0,12.0,12.0,12.0,12.0,12.0,11.0,14.0,13.0
EPS in Rs,4.51,4.84,4.43,6.04,7.24,5.02,5.11,5.22,5.26,5.21,5.12,6.37,5.63
