,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,24,24,24,24,47,95,95,95,95,95,95,95,95
Reserves,63,81,102,110,86,59,64,55,75,91,112,137,159
Borrowings,105,104,90,85,156,128,144,131,126,125,135,154,163
Other Liabilities,60,85,99,130,102,141,156,189,166,198,187,207,114
Total Liabilities,252,293,315,349,391,423,458,470,461,509,529,593,531
Fixed Assets,99,134,136,149,162,156,152,148,141,135,144,195,226
CWIP,18,7,2,4,30,47,50,46,46,46,52,32,23
Investments,16,16,58,52,53,64,64,65,69,62,59,61,61
Other Assets,118,136,119,145,146,155,191,211,205,265,273,305,221
Total Assets,252,293,315,349,391,423,458,470,461,509,529,593,531
