,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-6.66,3.15,-4.55,-17.29
Cash from Investing Activity,0,-1.8,-1.63,0.1,2.22
Cash from Financing Activity,0,11.2,-1.26,5.12,14.73
Net Cash Flow,0,2.75,0.26,0.67,-0.34
