,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,47.48,47.48,49.88,50.0,50.0,50.0,50.0,38.0
FIIs,20.88,15.58,14.4,15.84,15.37,15.83,13.66,22.34
DIIs,15.74,20.14,19.27,21.57,21.57,21.81,25.85,28.45
Government,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
Public,15.89,16.79,16.45,12.59,13.06,12.34,10.48,11.18
No. of Shareholders,13849.0,15987.0,14895.0,14920.0,18758.0,16990.0,24544.0,28901.0
