,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.89,4.89,4.89,4.89,4.89,5.06,5.06,4.88,4.88,4.88,4.88,5.36,5.36
Reserves,-2.41,-2.43,-2.39,-2.58,-2.38,-2.06,-1.23,-0.31,0.23,0.9,2.5,5.88,6.61
Borrowings,3.13,3.73,4.13,4.83,4.88,4.1,3.89,5.04,3.42,2.83,7.5,11.41,11.64
Other Liabilities,0.75,0.59,1.71,1.88,2.58,2.64,4.43,2.28,4.29,3.31,5.92,5.59,3.84
Total Liabilities,6.36,6.78,8.34,9.02,9.97,9.74,12.15,11.89,12.82,11.92,20.8,28.24,27.45
Fixed Assets,2.12,1.89,1.72,1.4,2.11,2.18,2.03,2.39,2.85,2.83,3.34,3.28,3.44
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.01,0.06,0.02,0.03,0.01
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,4.24,4.89,6.62,7.62,7.86,7.56,10.12,9.26,9.96,9.03,17.44,24.93,24.0
Total Assets,6.36,6.78,8.34,9.02,9.97,9.74,12.15,11.89,12.82,11.92,20.8,28.24,27.45
