,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,29,29,29,29,29,29,29,29,29,29,30,30,30
Reserves,349,396,456,330,379,491,567,521,504,559,618,643,654
Borrowings,0,0,0,0,0,0,0,0,0,7,9,17,21
Other Liabilities,53,84,96,87,94,64,61,64,85,74,69,81,109
Total Liabilities,430,508,581,446,502,584,658,614,618,671,725,771,814
Fixed Assets,56,58,59,65,64,61,60,83,93,85,96,107,118
CWIP,0,0,0,0,0,0,0,0,1,3,8,4,0
Investments,270,381,459,335,381,466,518,439,339,240,44,44,43
Other Assets,103,69,63,46,58,57,79,93,185,343,577,616,654
Total Assets,430,508,581,446,502,584,658,614,618,671,725,771,814
