,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,0.00,7.45,0.00,0.00,9.86,5.79,5.53,0.00,0.00,0.00
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,0.0,0.00,7.45,0.00,0.00,9.86,5.79,5.53,0.00,0.00,0.00
Working Capital Days,3551.02,3920.37,4186.33,4809.89,4968.98,6007.70,3928.10,27.65,146.95,373.30,365.00
ROCE %,,3.19,1.96,1.93,1.52,0.25,6.27,3.91,4.64,-0.11,0.22
