,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,18.84,22.85,27.8,22.08,27.81,29.54,32.23,31.78,34.49,41.07,49.3,36.65,39.06
Expenses,18.48,20.92,26.17,18.68,24.51,25.7,30.14,28.28,29.98,35.2,45.66,32.15,35.81
Operating Profit,0.36,1.93,1.63,3.4,3.3,3.84,2.09,3.5,4.51,5.87,3.64,4.5,3.25
OPM %,1.91,8.45,5.86,15.4,11.87,13.0,6.48,11.01,13.08,14.29,7.38,12.28,8.32
Other Income,0.06,0.89,4.9,0.42,0.61,1.95,2.65,0.48,0.31,0.28,3.66,0.13,0.82
Interest,0.92,1.51,1.62,1.4,1.38,1.33,2.42,1.46,1.72,1.78,1.84,1.8,1.76
Depreciation,1.74,1.89,2.15,1.83,1.8,1.56,1.71,1.63,1.85,1.88,1.94,1.83,1.76
Profit before tax,-2.24,-0.58,2.76,0.59,0.73,2.9,0.61,0.89,1.25,2.49,3.52,1.0,0.55
Tax %,-8.48,-48.28,-43.84,-94.92,28.77,13.1,-180.33,0.0,23.2,32.93,119.6,1.0,40.0
Net Profit,-2.43,-0.85,3.97,1.14,0.52,2.53,1.7,0.89,0.97,1.67,-0.7,0.98,0.33
EPS in Rs,-0.34,-0.15,0.72,0.23,0.12,0.46,0.29,0.16,0.18,0.3,-0.12,0.18,0.07
