,2007-03-01,2008-03-01,2009-03-01,2010-03-01,2011-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,12,12.0
Reserves,-1,2,-3,-4,-8,22,28,53,48,68,78,51,53.0
Preference Capital,0,0,0,0,0,0,0,0,0,0,0,0,
Borrowings,12,21,31,27,25,6,12,6,25,72,71,70,73.0
Other Liabilities,10,9,9,5,10,18,7,3,7,49,40,51,42.0
Total Liabilities,32,43,49,39,39,57,57,73,91,201,200,184,178.0
Fixed Assets,14,12,16,21,17,17,13,44,46,89,78,91,90.0
CWIP,0,2,1,2,9,0,0,1,20,37,41,0,0.0
Investments,0,3,3,1,0,9,3,0,0,0,5,5,5.0
Other Assets,18,26,29,15,13,32,41,28,25,74,76,88,83.0
Total Assets,32,43,49,39,39,57,57,73,91,201,200,184,178.0
