,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,14.5,20.37,15.73,20.87,18.6,34.14,24.44,22.77,28.64,12.44,23.36,9.82,15.21
Expenses,13.62,13.76,16.21,19.33,15.61,31.21,21.04,22.18,28.54,15.07,29.42,12.15,12.38
Operating Profit,0.88,6.61,-0.48,1.54,2.99,2.93,3.4,0.59,0.1,-2.63,-6.06,-2.33,2.83
OPM %,6.07,32.45,-3.05,7.38,16.08,8.58,13.91,2.59,0.35,-21.14,-25.94,-23.73,18.61
Other Income,0.18,0.29,0.52,0.28,0.19,1.22,3.92,1.91,1.29,1.8,5.26,0.68,1.08
Interest,9.38,12.7,21.46,13.32,12.78,11.04,15.42,11.43,11.49,10.77,10.14,10.18,1.23
Depreciation,1.53,1.53,1.5,1.55,1.54,1.51,1.43,1.39,1.4,1.41,1.39,1.4,1.43
Profit before tax,-9.85,-7.33,-22.92,-13.05,-11.14,-8.4,-9.53,-10.32,-11.5,-13.01,-12.33,-13.23,1.25
Tax %,0.2,21.42,-1.61,12.03,-2.96,-7.14,-9.86,-3.97,-4.96,-3.54,1.14,2.42,-57.6
Net Profit,-9.83,-5.76,-23.29,-11.48,-11.47,-9.0,-10.46,-10.74,-12.07,-13.47,-12.19,-12.91,1.98
EPS in Rs,-7.86,-4.6,-18.62,-9.18,-9.17,-7.2,-8.36,-8.59,-9.65,-10.77,-9.75,-10.32,1.58
